Bandit,Reward,Algorithm
3,4.254159491714234,ThompsonSampling
3,3.0273364334446113,ThompsonSampling
3,5.749268404512021,ThompsonSampling
3,5.817008219108242,ThompsonSampling
3,5.365162119821546,ThompsonSampling
3,3.218499780036902,ThompsonSampling
3,3.115200577981883,ThompsonSampling
3,3.8773772527562027,ThompsonSampling
3,3.6783742586628327,ThompsonSampling
3,7.257609795491787,ThompsonSampling
3,3.8041839858751154,ThompsonSampling
3,4.175600026014173,ThompsonSampling
3,3.7117169156899905,ThompsonSampling
3,5.599626158724185,ThompsonSampling
3,4.355152020551784,ThompsonSampling
3,5.22663883041471,ThompsonSampling
3,2.1388797619282496,ThompsonSampling
3,2.922373877668976,ThompsonSampling
3,2.2218715735676318,ThompsonSampling
3,3.5380086249948506,ThompsonSampling
3,3.720471650374787,ThompsonSampling
3,3.9866895928831667,ThompsonSampling
3,4.576172005504147,ThompsonSampling
3,2.766228605890599,ThompsonSampling
3,4.816368090557492,ThompsonSampling
3,3.168035440494057,ThompsonSampling
3,4.526926974486587,ThompsonSampling
3,3.8310079119744422,ThompsonSampling
3,6.031788518882056,ThompsonSampling
3,3.3878306670492853,ThompsonSampling
3,3.203931628175835,ThompsonSampling
3,4.8942337785587835,ThompsonSampling
3,3.7727722375074384,ThompsonSampling
3,4.92701990107901,ThompsonSampling
3,3.7347151260739846,ThompsonSampling
3,3.8325831852074437,ThompsonSampling
3,5.457478943012887,ThompsonSampling
3,3.95519333910907,ThompsonSampling
3,3.7303633646548326,ThompsonSampling
3,2.824089872819417,ThompsonSampling
3,3.0280717562696253,ThompsonSampling
3,5.4720134682048105,ThompsonSampling
3,4.5319520650304375,ThompsonSampling
3,4.698506182276411,ThompsonSampling
3,4.68933840082244,ThompsonSampling
3,3.4715717291648587,ThompsonSampling
3,3.870115602070829,ThompsonSampling
3,3.4253016955402913,ThompsonSampling
3,2.9057723008112175,ThompsonSampling
3,4.810017263844221,ThompsonSampling
3,4.520672687360055,ThompsonSampling
3,3.1056083585885252,ThompsonSampling
3,3.8348554298608843,ThompsonSampling
3,3.023057449470541,ThompsonSampling
3,4.36171882398067,ThompsonSampling
3,5.802130862267679,ThompsonSampling
3,1.8798722867151896,ThompsonSampling
3,4.004170980874885,ThompsonSampling
3,4.406332843685299,ThompsonSampling
3,4.248992338746495,ThompsonSampling
3,2.399513464545186,ThompsonSampling
3,3.4712798181616193,ThompsonSampling
3,5.932328833933458,ThompsonSampling
3,5.05763112456855,ThompsonSampling
3,3.9744577175021876,ThompsonSampling
3,4.488612767682809,ThompsonSampling
3,4.58870619364823,ThompsonSampling
3,3.6116382599431605,ThompsonSampling
3,5.756985557441186,ThompsonSampling
3,3.456975003249954,ThompsonSampling
3,4.396776624397877,ThompsonSampling
3,2.579789448626325,ThompsonSampling
3,3.393457823214894,ThompsonSampling
3,4.560853813016405,ThompsonSampling
3,4.101305155945825,ThompsonSampling
3,5.581376737271473,ThompsonSampling
3,6.182650002638779,ThompsonSampling
3,3.00837373933914,ThompsonSampling
3,3.492564804758979,ThompsonSampling
